category;date;percent;downloads
with_mirrors;2020-09-01;0.95%;23
without_mirrors;2020-09-01;0.54%;13
with_mirrors;2020-09-01;0.96%;23
without_mirrors;2020-09-02;0.25%;6
with_mirrors;2020-09-02;0.54%;13
without_mirrors;2020-09-02;0.24%;6
with_mirrors;2020-09-02;0.53%;13
with_mirrors;2020-09-03;0.94%;23
without_mirrors;2020-09-03;0.53%;13
with_mirrors;2020-09-03;0.95%;23
without_mirrors;2020-09-03;0.54%;13
with_mirrors;2020-09-03;0.96%;23
with_mirrors;2020-09-04;0.94%;23
without_mirrors;2020-09-04;0.42%;10
without_mirrors;2020-09-04;0.41%;10
with_mirrors;2020-09-04;0.95%;23
with_mirrors;2020-09-04;0.96%;23
with_mirrors;2020-09-05;0.81%;20
without_mirrors;2020-09-05;0.74%;18
without_mirrors;2020-09-05;0.73%;18
with_mirrors;2020-09-05;0.83%;20
without_mirrors;2020-09-05;0.75%;18
without_mirrors;2020-09-06;0.37%;9
with_mirrors;2020-09-06;0.61%;15
with_mirrors;2020-09-06;0.62%;15
with_mirrors;2020-09-07;0.81%;20
without_mirrors;2020-09-07;0.53%;13
