category;date;percent;downloads
without_mirrors;2020-08-03;0.40%;31
with_mirrors;2020-08-03;0.51%;40
with_mirrors;2020-08-04;0.54%;42
without_mirrors;2020-08-04;0.49%;38
with_mirrors;2020-08-05;0.94%;73
without_mirrors;2020-08-05;0.83%;65
without_mirrors;2020-08-05;0.84%;65
without_mirrors;2020-08-06;0.72%;56
with_mirrors;2020-08-06;0.79%;62
with_mirrors;2020-08-06;0.80%;62
without_mirrors;2020-08-07;0.21%;16
with_mirrors;2020-08-07;0.40%;31
with_mirrors;2020-08-08;0.39%;30
with_mirrors;2020-08-08;0.38%;30
without_mirrors;2020-08-08;0.21%;16
with_mirrors;2020-08-09;1.00%;77
with_mirrors;2020-08-09;0.99%;77
without_mirrors;2020-08-09;0.86%;67
without_mirrors;2020-08-09;0.87%;67
with_mirrors;2020-08-10;0.68%;53
without_mirrors;2020-08-10;0.60%;47
with_mirrors;2020-08-10;0.69%;53
without_mirrors;2020-08-10;0.61%;47
with_mirrors;2020-08-11;0.55%;43
without_mirrors;2020-08-11;0.38%;30
with_mirrors;2020-08-11;0.56%;43
without_mirrors;2020-08-11;0.39%;30
without_mirrors;2020-08-12;0.44%;34
with_mirrors;2020-08-12;0.48%;37
with_mirrors;2020-08-12;0.47%;37
without_mirrors;2020-08-13;0.22%;17
with_mirrors;2020-08-13;0.41%;32
without_mirrors;2020-08-14;0.10%;8
with_mirrors;2020-08-14;0.33%;26
with_mirrors;2020-08-14;0.34%;26
without_mirrors;2020-08-15;0.31%;24
with_mirrors;2020-08-15;0.62%;48
without_mirrors;2020-08-16;0.03%;2
with_mirrors;2020-08-16;0.10%;8
without_mirrors;2020-08-17;0.45%;35
with_mirrors;2020-08-17;0.62%;48
without_mirrors;2020-08-18;0.67%;52
with_mirrors;2020-08-18;0.67%;52
with_mirrors;2020-08-19;0.57%;44
with_mirrors;2020-08-19;0.56%;44
without_mirrors;2020-08-19;0.50%;39
without_mirrors;2020-08-20;0.30%;23
with_mirrors;2020-08-20;0.35%;27
without_mirrors;2020-08-20;0.29%;23
with_mirrors;2020-08-21;0.28%;22
without_mirrors;2020-08-21;0.28%;22
with_mirrors;2020-08-22;0.04%;3
without_mirrors;2020-08-22;0.04%;3
with_mirrors;2020-08-23;0.34%;26
without_mirrors;2020-08-23;0.08%;6
with_mirrors;2020-08-23;0.33%;26
with_mirrors;2020-08-24;1.36%;105
without_mirrors;2020-08-24;1.05%;81
with_mirrors;2020-08-24;1.35%;105
without_mirrors;2020-08-24;1.04%;81
with_mirrors;2020-08-25;1.19%;92
without_mirrors;2020-08-25;1.19%;92
with_mirrors;2020-08-25;1.18%;92
without_mirrors;2020-08-25;1.18%;92
with_mirrors;2020-08-26;0.65%;50
with_mirrors;2020-08-26;0.64%;50
without_mirrors;2020-08-26;0.54%;42
with_mirrors;2020-08-27;0.54%;42
without_mirrors;2020-08-27;0.54%;42
with_mirrors;2020-08-28;0.93%;72
without_mirrors;2020-08-28;0.62%;48
with_mirrors;2020-08-28;0.92%;72
without_mirrors;2020-08-29;0.24%;19
with_mirrors;2020-08-29;0.24%;19
with_mirrors;2020-08-29;0.25%;19
