category;date;percent;downloads
with_mirrors;2020-07-23;0.23%;28
with_mirrors;2020-07-23;0.24%;28
without_mirrors;2020-07-23;0.06%;7
without_mirrors;2020-07-24;0.05%;6
with_mirrors;2020-07-24;0.63%;76
with_mirrors;2020-07-24;0.64%;76
with_mirrors;2020-07-25;0.07%;8
without_mirrors;2020-07-25;0.01%;1
without_mirrors;2020-07-26;0.03%;4
with_mirrors;2020-07-26;0.30%;36
with_mirrors;2020-07-27;0.37%;44
without_mirrors;2020-07-27;0.03%;3
without_mirrors;2020-07-28;0.03%;4
with_mirrors;2020-07-28;0.78%;93
without_mirrors;2020-07-29;0.04%;5
with_mirrors;2020-07-29;0.43%;51
with_mirrors;2020-07-30;0.33%;39
with_mirrors;2020-07-31;0.72%;86
without_mirrors;2020-07-31;0.04%;5
with_mirrors;2020-08-01;0.51%;61
without_mirrors;2020-08-01;0.03%;3
with_mirrors;2020-08-02;0.93%;111
without_mirrors;2020-08-02;0.01%;1
with_mirrors;2020-08-03;0.38%;45
without_mirrors;2020-08-03;0.03%;4
with_mirrors;2020-08-04;0.47%;56
without_mirrors;2020-08-05;0.03%;4
with_mirrors;2020-08-05;0.03%;4
without_mirrors;2020-08-06;0.03%;4
with_mirrors;2020-08-06;0.68%;82
with_mirrors;2020-08-06;0.69%;82
with_mirrors;2020-08-07;0.62%;74
without_mirrors;2020-08-07;0.24%;29
with_mirrors;2020-08-08;0.66%;79
without_mirrors;2020-08-08;0.01%;1
with_mirrors;2020-08-08;0.67%;79
with_mirrors;2020-08-09;0.44%;53
without_mirrors;2020-08-09;0.01%;1
with_mirrors;2020-08-09;0.45%;53
with_mirrors;2020-08-10;0.06%;7
without_mirrors;2020-08-10;0.03%;3
with_mirrors;2020-08-11;0.34%;41
with_mirrors;2020-08-11;0.35%;41
without_mirrors;2020-08-11;0.03%;4
with_mirrors;2020-08-12;0.39%;47
with_mirrors;2020-08-12;0.40%;47
without_mirrors;2020-08-12;0.10%;12
with_mirrors;2020-08-13;0.36%;43
without_mirrors;2020-08-13;0.04%;5
with_mirrors;2020-08-14;0.42%;50
