category;date;percent;downloads
without_mirrors;2020-08-29;0.55%;5
with_mirrors;2020-08-29;0.55%;5
with_mirrors;2020-08-30;0.33%;3
without_mirrors;2020-08-30;0.11%;1
without_mirrors;2020-08-31;0.33%;3
with_mirrors;2020-08-31;1.20%;11
with_mirrors;2020-09-01;0.87%;8
without_mirrors;2020-09-01;0.22%;2
without_mirrors;2020-09-02;0.55%;5
with_mirrors;2020-09-02;0.98%;9
without_mirrors;2020-09-03;0.22%;2
with_mirrors;2020-09-03;0.44%;4
with_mirrors;2020-09-04;0.44%;4
without_mirrors;2020-09-04;0.44%;4
with_mirrors;2020-09-05;0.76%;7
without_mirrors;2020-09-05;0.33%;3
