category;date;percent;downloads
without_mirrors;2020-08-29;0.23%;10
with_mirrors;2020-08-29;0.69%;30
with_mirrors;2020-08-29;0.68%;30
with_mirrors;2020-08-30;0.46%;20
without_mirrors;2020-08-30;0.27%;12
with_mirrors;2020-08-30;0.45%;20
with_mirrors;2020-08-31;0.37%;16
with_mirrors;2020-08-31;0.36%;16
without_mirrors;2020-08-31;0.32%;14
with_mirrors;2020-09-01;0.36%;16
without_mirrors;2020-09-01;0.18%;8
with_mirrors;2020-09-01;0.37%;16
with_mirrors;2020-09-02;0.32%;14
without_mirrors;2020-09-02;0.32%;14
with_mirrors;2020-09-03;0.59%;26
without_mirrors;2020-09-03;0.32%;14
with_mirrors;2020-09-04;0.56%;25
without_mirrors;2020-09-04;0.41%;18
with_mirrors;2020-09-04;0.57%;25
without_mirrors;2020-09-05;0.36%;16
without_mirrors;2020-09-05;0.37%;16
with_mirrors;2020-09-05;0.45%;20
with_mirrors;2020-09-05;0.46%;20
with_mirrors;2020-09-06;0.30%;13
without_mirrors;2020-09-06;0.20%;9
with_mirrors;2020-09-06;0.29%;13
with_mirrors;2020-09-07;0.63%;28
without_mirrors;2020-09-07;0.45%;20
